Replication Factor	Partition	Message Size	Acks	Linger Ms	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
1	5	1000	-1	5	1048576	88737.70611	84.62667	337.33	614	348.33333	493	593.66667	611.33333
1	5	1000	-1	5	5000000	84459.45946	80.55	354.04	446	376	425	432	440
1	5	1000	-1	5	5000000	82007.54469	78.21	365.59	1308	360	1077	1260	1306
1	5	1000	-1	5	5000000	82987.55187	79.14	361.77	449	381	427	435	445
1	5	1000	-1	5	5000000	83151.51867	79.3	360.46667	734.33333	372.33333	643	709	730.33333
1	5	1000	-1	5	10000000	78740.15748	75.09	381.11	708	378	491	661	706
1	5	1000	-1	5	10000000	82304.52675	78.49	364.01	454	380	435	446	451
1	5	1000	-1	5	10000000	83001.32802	79.16	364.5	452	381	432	441	448
1	5	1000	-1	5	10000000	81348.67075	77.58	369.87333	538	379.66667	452.66667	516	535
2	1	100	-1	0	1048576	277238.7025	26.44	1037.92	3460	724	2533	3216	3398
2	1	100	-1	0	1048576	421585.1602	40.21	661.51	882	646	811	845	876
2	1	100	-1	0	1048576	446428.5714	42.57	621.18	1034	598	916	1024	1033
2	1	100	-1	0	1048576	381750.8114	36.40667	773.53667	1792	656	1420	1695	1769
2	1	100	-1	0	5000000	455414.883	43.43	614.44	1117	596	1083	1109	1115
2	1	100	-1	0	5000000	449357.4189	42.85	619.27	1071	595	1013	1060	1069
2	1	100	-1	0	5000000	446907.4008	42.62	623.84	1146	580	1083	1111	1133
2	1	100	-1	0	5000000	450559.9009	42.96667	619.18333	1111.33333	590.33333	1059.66667	1093.33333	1105.66667
2	1	100	-1	0	10000000	443773.8528	42.32	627.97	1243	596	1208	1239	1242
2	1	100	-1	0	10000000	430329.6325	41.04	628.22	1240	602	930	1233	1239
2	1	100	-1	0	10000000	504591.7852	48.12	548.04	785	554	726	768	784
2	1	100	-1	0	10000000	459565.0902	43.82667	601.41	1089.33333	584	954.66667	1080	1088.33333
2	1	100	-1	2	1048576	435919.7908	41.57	649.38	1161	606	1102	1148	1159
2	1	100	-1	2	1048576	421940.9283	40.24	662.72	1382	590	1294	1349	1381
2	1	100	-1	2	1048576	412269.1293	39.32	640.4	1197	606	1059	1134	1196
2	1	100	-1	2	1048576	423376.6161	40.37667	650.83333	1246.66667	600.66667	1151.66667	1210.33333	1245.33333
2	1	100	-1	2	5000000	483699.3325	46.13	569.48	736	584	693	704	733
2	1	100	-1	2	5000000	241604.2522	23.04	1201.45	9596	597	9558	9592	9595
2	1	100	-1	2	5000000	473888.7309	45.19	584.92	865	582	819	845	863
2	1	100	-1	2	5000000	399730.7719	38.12	785.28333	3732.33333	587.66667	3690	3713.66667	3730.33333
2	1	100	-1	2	10000000	310039.0649	29.57	933.4	6318	590	6249	6304	6316
2	1	100	-1	2	10000000	480538.2028	45.83	570.29	720	593	686	707	718
2	1	100	-1	2	10000000	355694.6717	33.92	798.03	3931	582	3887	3912	3930
2	1	100	-1	2	10000000	382090.6465	36.44	767.24	3656.33333	588.33333	3607.33333	3641	3654.66667
2	1	100	-1	5	1048576	473664.2668	45.17	587.87	1173	565	1079	1150	1170
2	1	100	-1	5	1048576	316836.7024	30.22	905.32	5253	590	5215	5249	5252
2	1	100	-1	5	1048576	401284.1091	38.27	701.58	2487	584	2462	2470	2486
2	1	100	-1	5	1048576	397261.6928	37.88667	731.59	2971	579.66667	2918.66667	2956.33333	2969.33333
2	1	100	-1	5	5000000	340715.5026	32.49	797.88	3794	607	3758	3782	3794
2	1	100	-1	5	5000000	443577.005	42.3	631.62	1779	570	1248	1764	1778
2	1	100	-1	5	5000000	362082.6997	34.53	784.23	3525	566	3466	3504	3524
2	1	100	-1	5	5000000	382125.0691	36.44	737.91	3032.66667	581	2824	3016.66667	3032
2	1	100	-1	5	10000000	403355.9213	38.47	695.65	1369	612	1248	1325	1365
2	1	100	-1	5	10000000	336609.6674	32.1	841.1	3551	576	3467	3523	3550
2	1	100	-1	5	10000000	457833.5317	43.66	607.99	846	602	806	837	845
2	1	100	-1	5	10000000	399266.3735	38.07667	714.91333	1922	596.66667	1840.33333	1895	1920
2	1	500	-1	0	1048576	88035.91866	41.98	708.07	3066	487	3034	3054	3064
2	1	500	-1	0	1048576	121491.9208	57.93	503.86	639	491	619	634	638
2	1	500	-1	0	1048576	117412.2344	55.99	520.91	816	520	763	798	813
2	1	500	-1	0	1048576	108980.0246	51.96667	577.61333	1507	499.33333	1472	1495.33333	1505
2	1	500	-1	0	5000000	67585.83401	32.23	917.83	2192	900	2014	2130	2177
2	1	500	-1	0	5000000	71875.22461	34.27	860.97	1997	866	1852	1962	1996
2	1	500	-1	0	5000000	70402.70346	33.57	895.62	3853	726	3288	3830	3841
2	1	500	-1	0	5000000	69954.58736	33.35667	891.47333	2680.66667	830.66667	2384.66667	2640.66667	2671.33333
2	1	500	-1	0	10000000	74911.97843	35.72	828.96	2180	626	2042	2129	2178
2	1	500	-1	0	10000000	85448.17568	40.74	713.43	1012	717	904	984	1011
2	1	500	-1	0	10000000	52129.48965	24.86	1220.45	8102	820	7815	8067	8101
2	1	500	-1	0	10000000	70829.88125	33.77333	920.94667	3764.66667	721	3587	3726.66667	3763.33333
2	1	500	-1	2	1048576	113275.9402	54.01	540.41	720	554	700	716	719
2	1	500	-1	2	1048576	65638.33279	31.3	954.01	5231	613	4974	5190	5230
2	1	500	-1	2	1048576	94804.70231	45.21	645.19	920	635	812	917	919
2	1	500	-1	2	1048576	91239.65843	43.50667	713.20333	2290.33333	600.66667	2162	2274.33333	2289.33333
2	1	500	-1	2	5000000	63488.03251	30.27	887.47	3647	768	2156	3537	3629
2	1	500	-1	2	5000000	96581.03149	46.05	624.11	1001	578	930	984	996
2	1	500	-1	2	5000000	72144.86689	34.4	845.63	1419	868	1373	1414	1418
2	1	500	-1	2	5000000	77404.64363	36.90667	785.73667	2022.33333	738	1486.33333	1978.33333	2014.33333
2	1	500	-1	2	10000000	69309.67563	33.05	891.87	6221	504	6179	6201	6219
2	1	500	-1	2	10000000	77000.077	36.72	801.27	1617	823	1570	1600	1616
2	1	500	-1	2	10000000	56769.79847	27.07	1118.62	8093	528	7792	8041	8084
2	1	500	-1	2	10000000	67693.1837	32.28	937.25333	5310.33333	618.33333	5180.33333	5280.66667	5306.33333
2	1	500	-1	5	1048576	100310.964	47.83	601.37	1080	543	1010	1058	1079
2	1	500	-1	5	1048576	60602.38773	28.9	1032.07	7572	540	4300	4455	7556
2	1	500	-1	5	1048576	86437.89437	41.22	699.92	1115	733	1031	1080	1114
2	1	500	-1	5	1048576	82450.41537	39.31667	777.78667	3255.66667	605.33333	2113.66667	2197.66667	3249.66667
2	1	500	-1	5	5000000	61766.52255	29.45	986.47	3746	708	3531	3689	3742
2	1	500	-1	5	5000000	92114.95947	43.92	653.78	1109	609	1008	1081	1108
2	1	500	-1	5	5000000	69434.80072	33.11	891.03	3897	768	3674	3884	3895
2	1	500	-1	5	5000000	74438.76091	35.49333	843.76	2917.33333	695	2737.66667	2884.66667	2915
2	1	500	-1	5	10000000	74482.34768	35.52	832.54	1494	877	1328	1452	1485
2	1	500	-1	5	10000000	53815.5204	25.66	1181.09	7940	829	7625	7904	7938
2	1	500	-1	5	10000000	98270.44025	46.86	617.66	1042	587	893	993	1041
2	1	500	-1	5	10000000	75522.76944	36.01333	877.09667	3492	764.33333	3282	3449.66667	3488
2	1	1000	-1	0	1048576	34952.8137	33.33	893.78	3510	777	3198	3468	3499
2	1	1000	-1	0	1048576	32158.47698	30.67	937.7	4373	669	4223	4345	4361
2	1	1000	-1	0	1048576	33060.03703	31.53	946.92	5306	555	5219	5304	5305
2	1	1000	-1	0	1048576	33390.44257	31.84333	926.13333	4396.33333	667	4213.33333	4372.33333	4388.33333
2	1	1000	-1	0	5000000	37235.62705	35.51	682.21	5452	501	870	5444	5451
2	1	1000	-1	0	5000000	52202.96513	49.78	582.64	962	551	855	935	960
2	1	1000	-1	0	5000000	34967.48024	33.35	902.68	1916	832	1876	1912	1915
2	1	1000	-1	0	5000000	41468.69081	39.54667	722.51	2776.66667	628	1200.33333	2763.66667	2775.33333
2	1	1000	-1	0	10000000	38756.68553	36.96	795.15	1657	826	1236	1558	1633
2	1	1000	-1	0	10000000	33674.56897	32.11	922.25	2879	684	2797	2850	2875
2	1	1000	-1	0	10000000	38514.86674	36.73	803.37	1765	857	1497	1733	1764
2	1	1000	-1	0	10000000	36982.04041	35.26667	840.25667	2100.33333	789	1843.33333	2047	2090.66667
2	1	1000	-1	2	1048576	33189.51211	31.65	943.47	4952	610	4776	4945	4951
2	1	1000	-1	2	1048576	37355.24841	35.62	831.84	1865	760	1525	1754	1860
2	1	1000	-1	2	1048576	28232.63693	26.92	1105.41	8221	539	7858	8168	8218
2	1	1000	-1	2	1048576	32925.79915	31.39667	960.24	5012.66667	636.33333	4719.66667	4955.66667	5009.66667
2	1	1000	-1	2	5000000	44087.82294	42.05	690.73	1163	655	1039	1143	1153
2	1	1000	-1	2	5000000	35960.87457	34.29	865.08	2059	724	1956	2014	2052
2	1	1000	-1	2	5000000	37166.43128	35.44	830.79	1146	912	1003	1096	1142
2	1	1000	-1	2	5000000	39071.7096	37.26	795.53333	1456	763.66667	1332.66667	1417.66667	1449
2	1	1000	-1	2	10000000	33921.30258	32.35	924.96	1898	966	1603	1842	1885
2	1	1000	-1	2	10000000	34164.67373	32.58	909.63	1322	968	1186	1276	1318
2	1	1000	-1	2	10000000	32127.48185	30.64	986.81	3156	785	3063	3139	3151
2	1	1000	-1	2	10000000	33404.48605	31.85667	940.46667	2125.33333	906.33333	1950.66667	2085.66667	2118
2	1	1000	-1	5	1048576	42658.47624	40.68	718.77	1491	623	1228	1488	1491
2	1	1000	-1	5	1048576	34592.50035	32.99	898.64	1796	979	1569	1770	1792
2	1	1000	-1	5	1048576	32106.8516	30.62	960.09	1643	963	1522	1596	1627
2	1	1000	-1	5	1048576	36452.6094	34.76333	859.16667	1643.33333	855	1439.66667	1618	1636.66667
2	1	1000	-1	5	5000000	37947.78385	36.19	833.7	2633	622	2277	2574	2632
2	1	1000	-1	5	5000000	36643.45914	34.95	831.97	1408	807	1150	1330	1392
2	1	1000	-1	5	5000000	37078.23508	35.36	835.27	1395	939	1146	1366	1378
2	1	1000	-1	5	5000000	37223.15936	35.5	833.64667	1812	789.33333	1524.33333	1756.66667	1800.66667
2	1	1000	-1	5	10000000	33697.26378	32.14	925.33	4904	589	4595	4855	4899
2	1	1000	-1	5	10000000	36239.76227	34.56	857.28	1303	943	1079	1234	1295
2	1	1000	-1	5	10000000	34335.94287	32.75	906.97	4047	627	3997	4031	4045
2	1	1000	-1	5	10000000	34757.6563	33.15	896.52667	3418	719.66667	3223.66667	3373.33333	3413
2	2	100	-1	0	1048576	74018.14925	7.06	724.26	54424	1115	2194	2249	2282
2	2	100	-1	0	1048576	540365.2869	51.53	498.37	886	346	653	723	739
2	2	100	-1	0	1048576	604741.1708	57.67	434.12	981	317	560	589	609
2	2	100	-1	0	1048576	406374.869	38.75333	552.25	18763.66667	592.66667	1135.66667	1187	1210
2	2	100	-1	0	5000000	430848.7721	41.09	616.13	4102	450	1156	1462	1607
2	2	100	-1	0	5000000	613722.8428	58.53	436.04	897	350	670	757	778
2	2	100	-1	0	5000000	580787.5479	55.39	461.18	1089	433	1000	1084	1087
2	2	100	-1	0	5000000	541786.3876	51.67	504.45	2029.33333	411	942	1101	1157.33333
2	2	100	-1	0	10000000	636780.4381	60.73	402.2	802	346	587	716	738
2	2	100	-1	0	10000000	603136.3088	57.52	441.58	830	356	727	750	752
2	2	100	-1	0	10000000	343218.0121	32.73	793.33	1526	691	1465	1488	1523
2	2	100	-1	0	10000000	527711.5863	50.32667	545.70333	1052.66667	464.33333	926.33333	984.66667	1004.33333
2	2	100	-1	2	1048576	304228.78	29.01	914.33	1279	953	1089	1242	1263
2	2	100	-1	2	1048576	324780.773	30.97	856.55	1780	907	1472	1736	1752
2	2	100	-1	2	1048576	223144.553	21.28	1301.33	9764	947	9284	9671	9755
2	2	100	-1	2	1048576	284051.3687	27.08667	1024.07	4274.33333	935.66667	3948.33333	4216.33333	4256.66667
2	2	100	-1	2	5000000	573723.4653	54.71	449.35	880	401	651	771	804
2	2	100	-1	2	5000000	338455.2901	32.28	788.56	2097	3	560	637	653
2	2	100	-1	2	5000000	332690.1324	31.73	830.21	1159	942	1106	1136	1151
2	2	100	-1	2	5000000	414956.2959	39.57333	689.37333	1378.66667	448.66667	772.33333	848	869.33333
2	2	100	-1	2	10000000	241697.6845	23.05	1190.94	7238	710	6920	7202	7231
2	2	100	-1	2	10000000	489955.904	46.73	544.13	970	533	819	898	910
2	2	100	-1	2	10000000	323373.4316	30.84	856.52	1188	960	1098	1150	1179
2	2	100	-1	2	10000000	351675.6734	33.54	863.86333	3132	734.33333	2945.66667	3083.33333	3106.66667
2	2	100	-1	5	1048576	320759.5586	30.59	862.35	1255	925	1142	1226	1254
2	2	100	-1	5	1048576	270504.2199	25.8	1045.38	5544	840	4418	4609	5518
2	2	100	-1	5	1048576	364990.1453	34.81	745.49	1946	753	1771	1879	1894
2	2	100	-1	5	1048576	318751.3079	30.4	884.40667	2915	839.33333	2443.66667	2571.33333	2888.66667
2	2	100	-1	5	5000000	281801.2737	26.87	912.27	4588	830	4445	4504	4556
2	2	100	-1	5	5000000	410104.9869	39.11	656.28	1695	764	1600	1667	1694
2	2	100	-1	5	5000000	249825.1224	23.83	1132.93	10833	787	10365	10770	10831
2	2	100	-1	5	5000000	313910.461	29.93667	900.49333	5705.33333	793.66667	5470	5647	5693.66667
2	2	100	-1	5	10000000	411929.4777	39.28	660.65	2090	563	1969	2031	2056
2	2	100	-1	5	10000000	319652.2184	30.48	870.21	1521	939	1146	1366	1435
2	2	100	-1	5	10000000	326519.9504	31.14	849.11	1599	917	1046	1078	1117
2	2	100	-1	5	10000000	352700.5488	33.63333	793.32333	1736.66667	806.33333	1387	1491.66667	1536
2	2	500	-1	0	1048576	63423.60627	30.24	992.42	4548	666	3881	4073	4107
2	2	500	-1	0	1048576	80762.39703	38.51	752.23	1825	777	1412	1770	1823
2	2	500	-1	0	1048576	67971.72376	32.41	905.97	1329	915	1107	1268	1311
2	2	500	-1	0	1048576	70719.24235	33.72	883.54	2567.33333	786	2133.33333	2370.33333	2413.66667
2	2	500	-1	0	5000000	63500.127	30.28	973.78	1492	1022	1238	1420	1487
2	2	500	-1	0	5000000	52637.1197	25.1	1210.69	5104	907	4881	5061	5103
2	2	500	-1	0	5000000	89573.62952	42.71	676.74	1980	535	1828	1883	1897
2	2	500	-1	0	5000000	68570.29207	32.69667	953.73667	2858.66667	821.33333	2649	2788	2829
2	2	500	-1	0	10000000	65694.3897	31.33	913.41	2385	226	956	1032	1047
2	2	500	-1	0	10000000	69208.9418	33	881.73	1272	892	1042	1144	1165
2	2	500	-1	0	10000000	56577.08628	26.98	1087.5	3980	1004	1076	1112	1193
2	2	500	-1	0	10000000	63826.80592	30.43667	960.88	2545.66667	707.33333	1024.66667	1096	1135
2	2	500	-1	2	1048576	75976.2954	36.23	807.77	1168	780	1006	1047	1063
2	2	500	-1	2	1048576	66822.58603	31.86	919.03	1723	1030	1458	1647	1715
2	2	500	-1	2	1048576	62007.81298	29.57	978.6	2200	456	1138	1539	1689
2	2	500	-1	2	1048576	68268.89814	32.55333	901.8	1697	755.33333	1200.66667	1411	1489
2	2	500	-1	2	5000000	44349.83147	21.15	1099.8	9095	1526	2526	5306	5347
2	2	500	-1	2	5000000	108802.089	51.88	547.58	1315	466	1251	1304	1313
2	2	500	-1	2	5000000	70452.30379	33.59	871.31	2594	728	2546	2577	2593
2	2	500	-1	2	5000000	74534.74142	35.54	839.56333	4334.66667	906.66667	2107.66667	3062.33333	3084.33333
2	2	500	-1	2	10000000	65338.1248	31.16	945.72	1932	1029	1433	1846	1923
2	2	500	-1	2	10000000	62976.25795	30.03	980	1709	1064	1352	1675	1707
2	2	500	-1	2	10000000	53084.19153	25.31	1077.22	5596	918	1336	5542	5562
2	2	500	-1	2	10000000	60466.19142	28.83333	1000.98	3079	1003.66667	1373.66667	3021	3064
2	2	500	-1	5	1048576	82331.63181	39.26	746.05	2014	695	1780	1989	2004
2	2	500	-1	5	1048576	62301.41424	29.71	1019.49	2878	993	2797	2837	2868
2	2	500	-1	5	1048576	67001.67504	31.95	917.87	2005	945	1945	1983	2002
2	2	500	-1	5	1048576	70544.90703	33.64	894.47	2299	877.66667	2174	2269.66667	2291.33333
2	2	500	-1	5	5000000	67677.31456	32.27	911.97	1937	912	1393	1786	1927
2	2	500	-1	5	5000000	66045.83581	31.49	934.23	1788	1029	1446	1732	1787
2	2	500	-1	5	5000000	62433.66423	29.77	967.88	2542	426	1510	1844	1880
2	2	500	-1	5	5000000	65385.60487	31.17667	938.02667	2089	789	1449.66667	1787.33333	1864.66667
2	2	500	-1	5	10000000	66431.94048	31.68	926.61	1887	917	1409	1802	1858
2	2	500	-1	5	10000000	59747.86401	28.49	1041.77	3412	900	3214	3294	3324
2	2	500	-1	5	10000000	72098.05335	34.38	849.19	1384	902	1069	1335	1378
2	2	500	-1	5	10000000	66092.61928	31.51667	939.19	2227.66667	906.33333	1897.33333	2143.66667	2186.66667
2	2	1000	-1	0	1048576	26615.56478	25.38	1181.29	5220	977	3388	5124	5206
2	2	1000	-1	0	1048576	40351.86829	38.48	759.75	1940	761	1663	1918	1934
2	2	1000	-1	0	1048576	26554.78252	25.32	1188.92	7198	803	6010	7036	7188
2	2	1000	-1	0	1048576	31174.07186	29.72667	1043.32	4786	847	3687	4692.66667	4776
2	2	1000	-1	0	5000000	44843.04933	42.77	657.64	1803	483	1555	1699	1767
2	2	1000	-1	0	5000000	31502.01613	30.04	995.1	1916	1015	1826	1883	1910
2	2	1000	-1	0	5000000	31156.53041	29.71	998.37	2114	1058	1608	2008	2093
2	2	1000	-1	0	5000000	35833.86529	34.17333	883.70333	1944.33333	852	1663	1863.33333	1923.33333
2	2	1000	-1	0	10000000	29498.52507	28.13	1029.57	2416	920	2158	2315	2403
2	2	1000	-1	0	10000000	31381.40965	29.93	1010.95	3519	839	3359	3461	3512
2	2	1000	-1	0	10000000	31460.39137	30	987.84	2213	929	2131	2184	2208
2	2	1000	-1	0	10000000	30780.1087	29.35333	1009.45333	2716	896	2549.33333	2653.33333	2707.66667
2	2	1000	-1	2	1048576	30934.8512	29.5	1000.91	2062	1090	1558	1983	2054
2	2	1000	-1	2	1048576	29358.22911	28	1060.82	1441	1044	1197	1304	1404
2	2	1000	-1	2	1048576	31657.59149	30.19	978.64	1354	994	1194	1265	1338
2	2	1000	-1	2	1048576	30650.22394	29.23	1013.45667	1619	1042.66667	1316.33333	1517.33333	1598.66667
2	2	1000	-1	2	5000000	31015.44569	29.58	998.55	1954	1036	1523	1884	1938
2	2	1000	-1	2	5000000	30892.80198	29.46	1004.83	1699	990	1200	1619	1689
2	2	1000	-1	2	5000000	31446.54088	29.99	984.46	1985	1000	1507	1904	1980
2	2	1000	-1	2	5000000	31118.26285	29.67667	995.94667	1879.33333	1008.66667	1410	1802.33333	1869
2	2	1000	-1	2	10000000	31957.04973	30.48	971.2	1503	984	1415	1482	1499
2	2	1000	-1	2	10000000	29536.862	28.17	1051	1753	1147	1298	1671	1748
2	2	1000	-1	2	10000000	28514.39977	27.19	1099.2	3032	985	2893	2981	3017
2	2	1000	-1	2	10000000	30002.7705	28.61333	1040.46667	2096	1038.66667	1868.66667	2044.66667	2088
2	2	1000	-1	5	1048576	33057.85124	31.53	935.18	1904	983	1389	1801	1889
2	2	1000	-1	5	1048576	24428.376	23.3	1302.28	5339	1002	5205	5282	5328
2	2	1000	-1	5	1048576	40670.24565	38.79	734.54	1604	691	1518	1545	1594
2	2	1000	-1	5	1048576	32718.8243	31.20667	990.66667	2949	892	2704	2876	2937
2	2	1000	-1	5	5000000	33431.39877	31.88	920.68	1292	954	1239	1260	1288
2	2	1000	-1	5	5000000	24238.89858	23.12	1078.18	5260	1089	1754	2206	5257
2	2	1000	-1	5	5000000	37517.82097	35.78	817.27	1693	788	1228	1613	1680
2	2	1000	-1	5	5000000	31729.37277	30.26	938.71	2748.33333	943.66667	1407	1693	2741.66667
2	2	1000	-1	5	10000000	30829.94204	29.4	1013.17	3015	953	2526	2816	2996
2	2	1000	-1	5	10000000	31410.98128	29.96	985.55	1560	1071	1153	1322	1548
2	2	1000	-1	5	10000000	29496.78485	28.13	1061.73	2023	1119	1405	1907	2008
2	2	1000	-1	5	10000000	30579.23606	29.16333	1020.15	2199.33333	1047.66667	1694.66667	2015	2184
2	5	100	-1	0	1048576	92271.35159	8.8	469.97	46522	663	1313	1495	1521
2	5	100	-1	0	1048576	734430.0823	70.04	308.76	567	474	549	558	562
2	5	100	-1	0	1048576	692041.5225	66	352.63	959	538	894	929	956
2	5	100	-1	0	1048576	506247.6521	48.28	377.12	16016	558.33333	918.66667	994	1013
2	5	100	-1	0	5000000	645078.0544	61.52	381.11	1017	541	886	980	1016
2	5	100	-1	0	5000000	599448.5074	57.17	379.29	1281	523	1163	1240	1280
2	5	100	-1	0	5000000	645078.0544	61.52	387.94	968	102	353	517	543
2	5	100	-1	0	5000000	629868.2054	60.07	382.78	1088.66667	388.66667	800.66667	912.33333	946.33333
2	5	100	-1	0	10000000	575572.6948	54.89	423.82	1383	603	1301	1350	1369
2	5	100	-1	0	10000000	300390.5077	28.65	918.88	2714	1696	2136	2664	2707
2	5	100	-1	0	10000000	287059.3639	27.38	944.71	2359	6	242	301	314
2	5	100	-1	0	10000000	387674.1888	36.97333	762.47	2152	768.33333	1226.33333	1438.33333	1463.33333
2	5	100	-1	2	1048576	286894.6523	27.36	952.97	1909	7	272	458	592
2	5	100	-1	2	1048576	281325.6063	26.83	982.34	1933	4	347	419	450
2	5	100	-1	2	1048576	278722.3368	26.58	970.61	2300	5	265	293	306
2	5	100	-1	2	1048576	282314.1985	26.92333	968.64	2047.33333	5.33333	294.66667	390	449.33333
2	5	100	-1	2	5000000	263601.8558	25.14	1038.93	2099	5	302	320	334
2	5	100	-1	2	5000000	253652.5974	24.19	1089.6	3299	1728	3105	3249	3282
2	5	100	-1	2	5000000	268225.9535	25.58	1020.73	2162	1932	2065	2083	2152
2	5	100	-1	2	5000000	261826.8022	24.97	1049.75333	2520	1221.66667	1824	1884	1922.66667
2	5	100	-1	2	10000000	258384.5796	24.64	1051.7	2924	1964	2349	2776	2910
2	5	100	-1	2	10000000	285257.8731	27.2	963.51	2768	9	279	314	340
2	5	100	-1	2	10000000	344756.2573	32.88	784.46	2076	9	523	554	571
2	5	100	-1	2	10000000	296132.9034	28.24	933.22333	2589.33333	660.66667	1050.33333	1214.66667	1273.66667
2	5	100	-1	5	1048576	305101.2936	29.1	879.76	2307	5	247	494	506
2	5	100	-1	5	1048576	49023.45282	4.68	6110.88	92737	3	246	319	344
2	5	100	-1	5	1048576	674490.7595	64.32	346.74	750	536	705	737	748
2	5	100	-1	5	1048576	342871.8353	32.7	2445.79333	31931.33333	181.33333	399.33333	516.66667	532.66667
2	5	100	-1	5	5000000	698714.3656	66.63	318.44	687	109	351	359	363
2	5	100	-1	5	5000000	701163.9321	66.87	307.53	708	346	624	691	704
2	5	100	-1	5	5000000	676773.1456	64.54	346.09	1757	68	395	430	548
2	5	100	-1	5	5000000	692217.1478	66.01333	324.02	1050.66667	174.33333	456.66667	493.33333	538.33333
2	5	100	-1	5	10000000	605766.9009	57.77	431.37	1030	107	862	910	920
2	5	100	-1	5	10000000	612895.3175	58.45	366.52	1080	488	1006	1065	1077
2	5	100	-1	5	10000000	302645.1183	28.86	875.65	2688	1493	2517	2598	2684
2	5	100	-1	5	10000000	507102.4456	48.36	557.84667	1599.33333	696	1461.66667	1524.33333	1560.33333
2	5	500	-1	0	1048576	58428.27929	27.86	1031.66	2300	1322	1958	2194	2292
2	5	500	-1	0	1048576	58889.34692	28.08	1018.37	2524	1080	1996	2288	2500
2	5	500	-1	0	1048576	47872.08579	22.83	1311.42	11466	643	8214	11186	11441
2	5	500	-1	0	1048576	55063.23733	26.25667	1120.48333	5430	1015	4056	5222.66667	5411
2	5	500	-1	0	5000000	84295.70935	40.2	694.63	1738	368	1704	1720	1730
2	5	500	-1	0	5000000	50968.39959	24.3	1191.08	3662	1125	3407	3588	3646
2	5	500	-1	0	5000000	78758.76191	37.56	768.92	1544	1173	1441	1513	1536
2	5	500	-1	0	5000000	71340.95695	34.02	884.87667	2314.66667	888.66667	2184	2273.66667	2304
2	5	500	-1	0	10000000	113160.5749	53.96	524.36	1821	535	1538	1769	1817
2	5	500	-1	0	10000000	110277.9003	52.58	522.18	1239	402	1120	1199	1230
2	5	500	-1	0	10000000	136967.5387	65.31	421.07	1217	349	1035	1200	1212
2	5	500	-1	0	10000000	120135.338	57.28333	489.20333	1425.66667	428.66667	1231	1389.33333	1419.66667
2	5	500	-1	2	1048576	111794.2985	53.31	532.99	1614	380	1472	1573	1603
2	5	500	-1	2	1048576	130736.0439	62.34	444	1370	476	1117	1355	1368
2	5	500	-1	2	1048576	107307.651	51.17	554.33	1614	504	1558	1593	1601
2	5	500	-1	2	1048576	116612.6645	55.60667	510.44	1532.66667	453.33333	1382.33333	1507	1524
2	5	500	-1	2	5000000	128139.4157	61.1	456.49	1176	390	1113	1140	1165
2	5	500	-1	2	5000000	107909.7874	51.46	560.63	1344	495	1243	1327	1341
2	5	500	-1	2	5000000	92980.0093	44.34	641.75	1960	618	1397	1845	1957
2	5	500	-1	2	5000000	109676.4041	52.3	552.95667	1493.33333	501	1251	1437.33333	1487.66667
2	5	500	-1	2	10000000	98145.0584	46.8	622.41	1314	759	1289	1296	1312
2	5	500	-1	2	10000000	97134.53133	46.32	616	1692	597	1352	1611	1687
2	5	500	-1	2	10000000	96515.78033	46.02	615.37	1356	671	1319	1339	1351
