Replication Factor	Partition	Message Size	Acks	Batch Size	Linger ms	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
5	2	100	0	500000	0	557659.4346	53.18333	443.06667	1699.66667	521	1601.66667	1664.66667	1688.66667
5	2	100	0	500000	2	554508.1513	52.88	376.26	2295	324	462	1922	1965
5	2	100	0	500000	2	694830.4614	66.26	261.67	665	280	474	504	570
5	2	100	0	500000	2	512820.5128	48.91	467.9	1756	335	509	1278	1296
5	2	100	0	500000	2	587386.3752	56.01667	368.61	1572	313	481.66667	1234.66667	1277
5	2	100	0	500000	5	567730.2146	54.14	393.57	1958	713	1867	1923	1953
5	2	100	0	500000	5	636699.3506	60.72	346.76	624	405	559	601	613
5	2	100	0	500000	5	560349.6582	53.44	381.84	2313	293	2259	2290	2309
5	2	100	0	500000	5	588259.7411	56.1	374.05667	1631.66667	470.33333	1561.66667	1604.66667	1625
5	2	500	0	16384	0	188821.7523	90.04	310.98	993	295	813	942	992
5	2	500	0	16384	0	158503.7248	75.58	372.62	504	383	462	483	495
5	2	500	0	16384	0	135263.0867	64.5	448.62	775	441	631	753	774
5	2	500	0	16384	0	160862.8546	76.70667	377.40667	757.33333	373	635.33333	726	753.66667
5	2	500	0	16384	2	19685.03937	9.39	2152.5	36935	436	7740	7948	7970
5	2	500	0	16384	2	4702.695585	2.24	13696.79	50869	21873	43012	49337	50570
5	2	500	0	16384	2	7363.173822	3.51	8767.01	37483	2336	20623	25064	25962
5	2	500	0	16384	2	10583.63626	5.04667	8205.43333	41762.33333	8215	23791.66667	27449.66667	28167.33333
5	2	500	0	16384	5	9143.776746	4.36	6166.94	39290	5120	26773	36784	38840
5	2	500	0	16384	5	8422.329279	4.02	7628.08	36971	825	5998	9753	11876
5	2	500	0	16384	5	8293.455634	3.95	7132.33	33679	2047	10256	12021	17036
5	2	500	0	16384	5	8619.85389	4.11	6975.78333	36646.66667	2664	14342.33333	19519.33333	22584
5	2	500	0	200000	0	37293.95092	17.78	1586.65	6143	1865	5772	5975	6052
5	2	500	0	200000	0	26974.53604	12.86	2257.38	6683	3451	5329	6070	6457
5	2	500	0	200000	0	27756.96006	13.24	2207.09	18796	796	15729	16685	18792
5	2	500	0	200000	0	30675.14901	14.62667	2017.04	10540.66667	2037.33333	8943.33333	9576.66667	10433.66667
5	2	500	0	200000	2	17969.12904	8.57	2870.07	16306	396	13050	15285	15664
5	2	500	0	200000	2	30112.31895	14.36	1964.57	8990	2108	8078	8855	8988
5	2	500	0	200000	2	19864.91855	9.47	3129.55	17310	392	2026	2452	8461
5	2	500	0	200000	2	22648.78885	10.8	2654.73	14202	965.33333	7718	8864	11037.66667
5	2	500	0	200000	5	24740.22761	11.8	2563.04	10829	2792	5343	6022	6351
5	2	500	0	200000	5	17348.76217	8.27	3550.88	15638	325	4533	10213	10567
5	2	500	0	200000	5	30423.80358	14.51	1960.84	6607	1788	6152	6349	6606
5	2	500	0	200000	5	24170.93112	11.52667	2691.58667	11024.66667	1635	5342.66667	7528	7841.33333
5	2	500	0	500000	0	21032.26349	10.03	2883.67	11745	1968	5128	6700	6878
5	2	500	0	500000	0	40397.51151	19.26	1413.8	6025	928	5398	5686	5816
5	2	500	0	500000	0	27043.83806	12.9	2225.79	18024	154	2566	5410	9826
5	2	500	0	500000	0	29491.20436	14.06333	2174.42	11931.33333	1016.66667	4364	5932	7506.66667
5	2	500	0	500000	2	22784.75244	10.86	2626.7	12280	292	2029	2677	3002
5	2	500	0	500000	2	18303.28544	8.73	2654.95	19547	3421	9244	10131	15421
5	2	500	0	500000	2	26455.72634	12.62	2383.43	12519	376	2372	2662	3168
5	2	500	0	500000	2	22514.58808	10.73667	2555.02667	14782	1363	4548.33333	5156.66667	7197
5	2	500	0	500000	5	27982.98634	13.34	2170.89	4937	2491	4476	4729	4931
5	2	500	0	500000	5	18409.76454	8.78	3505.81	12854	4855	10857	12765	12817
5	2	500	0	500000	5	50576.57293	24.12	1115.81	7042	971	5885	6815	7040
5	2	500	0	500000	5	32323.10794	15.41333	2264.17	8277.66667	2772.33333	7072.66667	8103	8262.66667
5	2	1000	0	16384	0	30098.72381	28.7	1022.23	7264	144	5314	6105	7086
5	2	1000	0	16384	0	5848.021614	5.58	5575.41	54594	270	48174	52812	54493
5	2	1000	0	16384	0	141924.4962	135.35	189.31	498	177	378	457	490
5	2	1000	0	16384	0	59290.41387	56.54333	2262.31667	20785.33333	197	17955.33333	19791.33333	20689.66667
5	2	1000	0	16384	2	38672.75118	36.88	780.36	3897	678	3144	3768	3888
5	2	1000	0	16384	2	72780.20379	69.41	413.88	638	427	524	611	628
5	2	1000	0	16384	2	70621.46893	67.35	444.04	1280	417	1018	1244	1277
5	2	1000	0	16384	2	60691.47463	57.88	546.09333	1938.33333	507.33333	1562	1874.33333	1931
5	2	1000	0	16384	5	75392.0386	71.9	398.75	723	407	525	657	713
5	2	1000	0	16384	5	61530.88851	58.68	487.93	2896	546	1857	2863	2894
5	2	1000	0	16384	5	75165.3638	71.68	398.4	758	408	593	743	752
5	2	1000	0	16384	5	70696.09697	67.42	428.36	1459	453.66667	991.66667	1421	1453
5	2	1000	0	200000	0	65703.02234	62.66	460.86	629	473	584	614	624
5	2	1000	0	200000	0	55679.28731	53.1	534.16	1661	444	1429	1623	1641
5	2	1000	0	200000	0	54812.54111	52.27	557.43	3588	471	2034	3511	3577
5	2	1000	0	200000	0	58731.61692	56.01	517.48333	1959.33333	462.66667	1349	1916	1947.33333
5	2	1000	0	200000	2	73227.88518	69.84	397.62	934	372	784	904	931
5	2	1000	0	200000	2	65971.76409	62.92	455.88	1340	410	1194	1296	1327
5	2	1000	0	200000	2	70224.7191	66.97	428.71	874	449	631	837	873
5	2	1000	0	200000	2	69808.12279	66.57667	427.40333	1049.33333	410.33333	869.66667	1012.33333	1043.66667
5	2	1000	0	200000	5	48861.52643	46.6	624.09	3561	474	2826	3325	3529
5	2	1000	0	200000	5	70392.79178	67.13	422.37	869	436	585	844	861
5	2	1000	0	200000	5	69939.85173	66.7	426.84	858	432	719	821	852
5	2	1000	0	200000	5	63064.72331	60.14333	491.1	1762.66667	447.33333	1376.66667	1663.33333	1747.33333
5	2	1000	0	500000	0	56766.57584	54.14	528.55	982	506	817	898	974
5	2	1000	0	500000	0	40670.24565	38.79	769.63	5090	513	3123	5045	5085
5	2	1000	0	500000	0	107204.1166	102.24	262.47	510	271	419	450	499
5	2	1000	0	500000	0	68213.64604	65.05667	520.21667	2194	430	1453	2131	2186
5	2	1000	0	500000	2	61214.49559	58.38	485.94	1467	460	1094	1393	1440
5	2	1000	0	500000	2	57636.88761	54.97	516.82	1180	462	1045	1122	1136
5	2	1000	0	500000	2	7176.175099	6.84	4219.3	51606	524	42058	49506	50944
5	2	1000	0	500000	2	42009.1861	40.06333	1740.68667	18084.33333	482	14732.33333	17340.33333	17840
5	2	1000	0	500000	5	14854.42662	14.17	1982.33	19968	693	12602	19161	19914
5	2	1000	0	500000	5	7390.546014	7.05	2971.66	28787	1149	8240	14379	28754
5	2	1000	0	500000	5	20110.20392	19.18	1484.33	9164	682	7421	7934	8585
5	2	1000	0	500000	5	14118.39218	13.46667	2146.10667	19306.33333	841.33333	9421	13824.66667	19084.33333
5	5	100	0	16384	0	166833.5002	15.91	1354.65	2719	1570	2304	2488	2561
5	5	100	0	16384	0	362292.5875	34.55	618.56	3370	265	1257	1402	1436
5	5	100	0	16384	0	416319.7336	39.7	548.92	1203	547	1074	1108	1134
5	5	100	0	16384	0	315148.6071	30.05333	840.71	2430.66667	794	1545	1666	1710.33333
5	5	100	0	16384	2	447307.2106	42.66	526.34	1520	1031	1443	1477	1509
5	5	100	0	16384	2	552791.5976	52.72	415.86	903	506	677	807	833
5	5	100	0	16384	2	586097.7611	55.89	391.02	955	457	711	882	930
5	5	100	0	16384	2	528732.1898	50.42333	444.40667	1126	664.66667	943.66667	1055.33333	1090.66667
5	5	100	0	16384	5	605766.9009	57.77	368.33	674	474	582	622	637
5	5	100	0	16384	5	645661.157	61.58	337.66	746	369	507	656	665
5	5	100	0	16384	5	674581.7593	64.33	309.21	656	333	518	592	655
5	5	100	0	16384	5	642003.2724	61.22667	338.4	692	392	535.66667	623.33333	652.33333
5	5	100	0	200000	0	571689.9154	54.52	390.48	886	336	485	563	683
5	5	100	0	200000	0	542181.7393	51.71	446.82	1704	377	1486	1574	1621
5	5	100	0	200000	0	531236.7191	50.66	377.36	1644	353	519	571	591
5	5	100	0	200000	0	548369.4579	52.29667	404.88667	1411.33333	355.33333	830	902.66667	965
5	5	100	0	200000	2	583226.4085	55.62	376.02	793	343	527	584	621
5	5	100	0	200000	2	534016.8749	50.93	451.29	1600	559	1144	1571	1595
5	5	100	0	200000	2	546388.3729	52.11	406.42	1661	535	1510	1593	1656
5	5	100	0	200000	2	554543.8854	52.88667	411.24333	1351.33333	479	1060.33333	1249.33333	1290.66667
5	5	100	0	200000	5	599017.6111	57.13	362.92	875	411	695	739	749
5	5	100	0	200000	5	630119.7227	60.09	337.45	766	269	421	458	471
5	5	100	0	200000	5	653253.2009	62.3	295.59	796	323	457	504	514
5	5	100	0	200000	5	627463.5116	59.84	331.98667	812.33333	334.33333	524.33333	567	578
5	5	100	0	500000	0	404694.4557	38.59	590.91	1925	0	460	562	622
5	5	100	0	500000	0	699790.063	66.74	191.86	1441	7	931	1162	1299
5	5	100	0	500000	0	494266.5085	47.14	407.66	1596	5	598	744	774
5	5	100	0	500000	0	532917.0091	50.82333	396.81	1654	4	663	822.66667	898.33333
5	5	100	0	500000	2	445235.9751	42.46	546.63	1926	2	882	1038	1099
5	5	100	0	500000	2	379506.6414	36.19	588.58	3151	2	441	714	753
5	5	100	0	500000	2	536250.5363	51.14	338.95	1728	301	1310	1400	1463
5	5	100	0	500000	2	453664.3842	43.26333	491.38667	2268.33333	101.66667	877.66667	1050.66667	1105
5	5	100	0	500000	5	461979.1185	44.06	459.59	2372	763	1506	1683	1834
5	5	100	0	500000	5	456537.6187	43.54	500.9	1787	256	956	1041	1091
5	5	100	0	500000	5	491980.7144	46.92	451.84	1864	5	440	559	580
5	5	100	0	500000	5	470165.8172	44.84	470.77667	2007.66667	341.33333	967.33333	1094.33333	1168.33333
5	5	500	0	16384	0	199282.5827	95.03	290.18	593	300	441	536	583
5	5	500	0	16384	0	140449.4382	66.97	382.43	1411	371	697	963	1358
5	5	500	0	16384	0	7150.109397	3.41	7754.9	61655	1513	45518	60736	61598
5	5	500	0	16384	0	115627.3768	55.13667	2809.17	21219.66667	728	15552	20745	21179.66667
5	5	500	0	16384	2	6585.229331	3.14	8797.67	25414	8506	18297	21924	24115
5	5	500	0	16384	2	5641.621628	2.69	10203.15	36787	9287	27618	34697	36404
5	5	500	0	16384	2	5659.085379	2.7	9784.36	44086	5639	39128	42440	43682
5	5	500	0	16384	2	5961.97878	2.84333	9595.06	35429	7810.66667	28347.66667	33020.33333	34733.66667
5	5	500	0	16384	5	4929.896867	2.35	11239.27	60165	5708	52155	56297	59406
5	5	500	0	16384	5	9102.411229	4.34	6933.56	31771	5037	22522	26997	31273
5	5	500	0	16384	5	78419.07152	37.39	730.34	8110	47	6785	8010	8086
5	5	500	0	16384	5	30817.12654	14.69333	6301.05667	33348.66667	3597.33333	27154	30434.66667	32921.66667
5	5	500	0	200000	0	234576.5893	111.85	203.1	473	222	403	455	469
5	5	500	0	200000	0	153374.2331	73.13	323.28	1346	297	897	1272	1325
5	5	500	0	200000	0	145900.2043	69.57	384.51	633	399	541	585	620
5	5	500	0	200000	0	177950.3422	84.85	303.63	817.33333	306	613.66667	770.66667	804.66667
5	5	500	0	200000	2	115500.1155	55.07	481.1	1337	417	1023	1153	1293
5	5	500	0	200000	2	122369.0651	58.35	461.6	1126	452	961	1066	1107
5	5	500	0	200000	2	123915.7373	59.09	465.84	832	479	656	726	812
5	5	500	0	200000	2	120594.9726	57.50333	469.51333	1098.33333	449.33333	880	981.66667	1070.66667
5	5	500	0	200000	5	114534.4176	54.61	515.55	861	517	725	795	828
5	5	500	0	200000	5	115767.5388	55.2	488.24	909	490	684	827	891
5	5	500	0	200000	5	134680.1347	64.22	424.25	775	428	622	689	724
5	5	500	0	200000	5	121660.697	58.01	476.01333	848.33333	478.33333	677	770.33333	814.33333
5	5	500	0	500000	0	85005.10031	40.53	641.41	2571	510	1727	2391	2502
5	5	500	0	500000	0	128584.287	61.31	376.23	1905	295	981	1784	1883
5	5	500	0	500000	0	126214.8176	60.18	418.75	1531	308	1001	1346	1497
5	5	500	0	500000	0	113268.0683	54.00667	478.79667	2002.33333	371	1236.33333	1840.33333	1960.66667
5	5	500	0	500000	2	108495.172	51.73	501.69	1687	389	1292	1489	1611
5	5	500	0	500000	2	116292.5922	55.45	464.11	1796	345	1354	1691	1772
5	5	500	0	500000	2	96450.61728	45.99	599.12	3370	431	2626	3104	3334
5	5	500	0	500000	2	107079.4605	51.05667	521.64	2284.33333	388.33333	1757.33333	2094.66667	2239
5	5	500	0	500000	5	98010.3891	46.73	553.56	1911	396	1408	1738	1906
5	5	500	0	500000	5	84267.29586	40.18	677.35	3917	523	2596	3675	3853
5	5	500	0	500000	5	11154.24084	5.32	5465.53	46292	990	34065	39046	39168
5	5	500	0	500000	5	64477.3086	30.74333	2232.14667	17373.33333	636.33333	12689.66667	14819.66667	14975.66667
5	5	1000	0	16384	0	3400.01904	3.24	8692.87	25773	8299	18779	22550	25325
5	5	1000	0	16384	0	2713.115199	2.59	9985.95	48180	4288	43291	45934	47787
5	5	1000	0	16384	0	3602.435246	3.44	8413.29	30497	5954	26264	29760	30414
5	5	1000	0	16384	0	3238.52316	3.09	9030.70333	34816.66667	6180.33333	29444.66667	32748	34508.66667
5	5	1000	0	16384	2	5993.335411	5.72	5179.83	18272	2666	14258	16337	17586
5	5	1000	0	16384	2	62956.43415	60.04	430.4	1105	415	856	1023	1084
5	5	1000	0	16384	2	57623.60263	54.95	517.25	962	539	659	878	949
5	5	1000	0	16384	2	42191.12406	40.23667	2042.49333	6779.66667	1206.66667	5257.66667	6079.33333	6539.66667
5	5	1000	0	16384	5	65625.41016	62.59	462.51	686	482	553	625	654
5	5	1000	0	16384	5	65685.75933	62.64	458.11	629	476	566	597	613
5	5	1000	0	16384	5	60782.88354	57.97	497.6	1070	527	818	995	1061
5	5	1000	0	16384	5	64031.35101	61.06667	472.74	795	495	645.66667	739	776
5	5	1000	0	200000	0	56490.792	53.87	527.32	858	527	736	785	846
5	5	1000	0	200000	0	63027.85831	60.11	473.03	867	494	652	724	837
5	5	1000	0	200000	0	63435.67622	60.5	458.63	1068	428	895	944	1024
5	5	1000	0	200000	0	60984.77551	58.16	486.32667	931	483	761	817.66667	902.33333
5	5	1000	0	200000	2	70521.86178	67.25	420.2	677	428	587	631	662
5	5	1000	0	200000	2	73768.07318	70.35	406.04	628	418	513	556	595
5	5	1000	0	200000	2	71326.67618	68.02	414.12	853	421	580	662	806
5	5	1000	0	200000	2	71872.20371	68.54	413.45333	719.33333	422.33333	560	616.33333	687.66667
5	5	1000	0	200000	5	68662.45537	65.48	429.11	778	440	643	734	761
5	5	1000	0	200000	5	71418.3688	68.11	416	710	423	560	617	693
5	5	1000	0	200000	5	65197.54857	62.18	442.89	931	403	816	864	917
5	5	1000	0	200000	5	68426.12425	65.25667	429.33333	806.33333	422	673	738.33333	790.33333
5	5	1000	0	500000	0	36772.81753	35.07	799.47	2748	729	2084	2500	2680
5	5	1000	0	500000	0	41799.03026	39.86	622.52	3595	387	2037	3456	3582
5	5	1000	0	500000	0	41301.8338	39.39	649.46	4357	201	3746	4142	4299
5	5	1000	0	500000	0	39957.89387	38.10667	690.48333	3566.66667	439	2622.33333	3366	3520.33333
5	5	1000	0	500000	2	51477.40142	49.09	547.57	2079	395	1377	1900	2057
5	5	1000	0	500000	2	39438.39722	37.61	717.61	2979	426	2432	2726	2901
5	5	1000	0	500000	2	21688.21029	20.68	901.81	13754	449	2515	12034	13644
5	5	1000	0	500000	2	37534.66964	35.79333	722.33	6270.66667	423.33333	2108	5553.33333	6200.66667
5	5	1000	0	500000	5	10797.73679	10.3	2436.95	9501	2072	6151	7115	9234
5	5	1000	0	500000	5	11704.66782	11.16	2345.78	7635	2026	5593	6935	7570
5	5	1000	0	500000	5	13208.64374	12.6	2244.87	6205	2149	5103	5709	6020
5	5	1000	0	500000	5	11903.68278	11.35333	2342.53333	7780.33333	2082.33333	5615.66667	6586.33333	7608
1	1	100	1	16384	0	712352.1869	67.94	290.61	1020	260	811	982	1019
1	1	100	1	16384	0	1151277.918	109.79	11.69	138	1	71	90	96
1	1	100	1	16384	0	994233.446	94.82	59.77	305	2	211	266	303
1	1	100	1	16384	0	952621.1838	90.85	120.69	487.66667	87.66667	364.33333	446	472.66667
1	1	100	1	16384	2	1062247.716	101.3	66.83	358	1	305	348	356
1	1	100	1	16384	2	896860.9865	85.53	149.78	1132	41	978	1000	1005
1	1	100	1	16384	2	1144950.767	109.19	10.57	136	1	60	75	77
1	1	100	1	16384	2	1034686.49	98.67333	75.72667	542	14.33333	447.66667	474.33333	479.33333
1	1	100	1	16384	5	1139211.666	108.64	22.34	142	1	115	132	137
1	1	100	1	16384	5	1002606.778	95.62	114.67	430	34	407	422	429
1	1	100	1	16384	5	1154467.79	110.1	33.88	304	1	231	280	300
1	1	100	1	16384	5	1098762.078	104.78667	56.96333	292	12	251	278	288.66667
1	1	100	1	200000	0	1242853.592	118.53	5.42	157	1	36	124	153
1	1	100	1	200000	0	1185958.254	113.1	15.58	320	1	137	300	318
1	1	100	1	200000	0	1021867.975	97.45	57.24	1008	1	910	975	1005
1	1	100	1	200000	0	1150226.607	109.69333	26.08	495	1	361	466.33333	492
1	1	100	1	200000	2	1670006.68	159.26	1.52	141	1	2	4	6
1	1	100	1	200000	2	1591849.729	151.81	9.72	257	1	38	235	256
1	1	100	1	200000	2	1590330.789	151.67	5.12	153	1	4	123	150
1	1	100	1	200000	2	1617395.733	154.24667	5.45333	183.66667	1	14.66667	120.66667	137.33333
1	1	100	1	200000	5	1540832.049	146.95	4.79	333	2	3	17	331
1	1	100	1	200000	5	1701837.985	162.3	1.61	141	2	2	4	7
1	1	100	1	200000	5	1659475.606	158.26	1.59	200	1	2	4	39
1	1	100	1	200000	5	1634048.547	155.83667	2.66333	224.66667	1.66667	2.33333	8.33333	125.66667
1	1	100	1	500000	0	1262945.188	120.44	19.46	468	1	172	391	464
1	1	100	1	500000	0	1184272.856	112.94	19.67	335	1	262	312	333
1	1	100	1	500000	0	1151012.891	109.77	44.42	771	1	718	752	767
1	1	100	1	500000	0	1199410.312	114.38333	27.85	524.66667	1	384	485	521.33333
1	1	100	1	500000	2	1565925.462	149.34	13.37	369	3	66	274	365
1	1	100	1	500000	2	1700102.006	162.13	5.41	134	3	13	76	92
1	1	100	1	500000	2	1685203.91	160.71	8.16	136	3	48	117	124
1	1	100	1	500000	2	1650410.459	157.39333	8.98	213	3	42.33333	155.66667	193.66667
1	1	100	1	500000	5	1728907.331	164.88	3.49	141	3	5	7	16
1	1	100	1	500000	5	1730103.806	165	3.18	145	3	5	7	11
1	1	100	1	500000	5	1647989.453	157.16	9.81	178	3	56	163	176
1	1	100	1	500000	5	1702333.53	162.34667	5.49333	154.66667	3	22	59	67.66667
1	1	500	1	16384	0	279876.8542	133.46	207.09	390	206	377	386	389
1	1	500	1	16384	0	302755.0711	144.36	189.52	266	191	233	254	265
1	1	500	1	16384	0	227066.3034	108.27	262.99	1076	210	1065	1075	1076
1	1	500	1	16384	0	269899.4096	128.69667	219.86667	577.33333	202.33333	558.33333	571.66667	576.66667
1	1	500	1	16384	2	253228.6655	120.75	229.13	676	213	656	665	675
1	1	500	1	16384	2	254323.4995	121.27	229.92	549	213	497	547	548
1	1	500	1	16384	2	252972.426	120.63	216.34	579	212	267	577	579
1	1	500	1	16384	2	253508.197	120.88333	225.13	601.33333	212.66667	473.33333	596.33333	600.66667
1	1	500	1	16384	5	281848.929	134.4	204.69	281	214	252	268	280
1	1	500	1	16384	5	260145.6816	124.05	223.61	556	208	530	542	555
1	1	500	1	16384	5	208463.6231	99.4	285.28	1436	211	1409	1431	1435
1	1	500	1	16384	5	250152.7446	119.28333	237.86	757.66667	211	730.33333	747	756.66667
1	1	500	1	200000	0	615763.5468	293.62	20.66	138	11	76	90	92
1	1	500	1	200000	0	621118.0124	296.17	42.17	135	42	73	92	93
1	1	500	1	200000	0	448833.0341	214.02	68.95	612	8	596	610	611
1	1	500	1	200000	0	561904.8644	267.93667	43.92667	295	20.33333	248.33333	264	265.33333
1	1	500	1	200000	2	587889.4768	280.33	65.1	134	68	112	115	116
1	1	500	1	200000	2	577034.045	275.15	66.44	140	74	112	116	130
1	1	500	1	200000	2	596302.9219	284.34	62.63	183	77	104	112	116
1	1	500	1	200000	2	587075.4812	279.94	64.72333	152.33333	73	109.33333	114.33333	120.66667
1	1	500	1	200000	5	517063.0817	246.55	89.7	345	73	311	343	344
1	1	500	1	200000	5	613120.7848	292.36	61.46	146	75	95	103	106
1	1	500	1	200000	5	610873.5492	291.29	37.25	140	28	97	104	106
1	1	500	1	200000	5	580352.4719	276.73333	62.80333	210.33333	58.66667	167.66667	183.33333	185.33333
1	1	500	1	500000	0	592066.3114	282.32	24.37	135	19	58	59	61
1	1	500	1	500000	0	360620.2669	171.96	130.48	361	109	300	330	350
1	1	500	1	500000	0	203873.5984	97.21	274.84	559	265	471	538	547
1	1	500	1	500000	0	385520.0589	183.83	143.23	351.66667	131	276.33333	309	319.33333
1	1	500	1	500000	2	167252.0488	79.75	368.42	1011	350	740	959	1008
1	1	500	1	500000	2	196850.3937	93.87	283.4	621	306	514	589	619
1	1	500	1	500000	2	178062.6781	84.91	328.96	1560	259	1517	1547	1558
1	1	500	1	500000	2	180721.7069	86.17667	326.92667	1064	305	923.66667	1031.66667	1061.66667
1	1	500	1	500000	5	228258.3885	108.84	254.58	438	256	294	314	321
1	1	500	1	500000	5	236239.0739	112.65	231.8	316	259	297	306	312
1	1	500	1	500000	5	225988.7006	107.76	253.72	515	274	387	508	514
1	1	500	1	500000	5	230162.0543	109.75	246.7	423	263	326	376	382.33333
1	1	1000	1	16384	0	111012.4334	105.87	269.83	364	275	313	348	362
1	1	1000	1	16384	0	113147.771	107.91	267.42	1038	214	1008	1037	1038
1	1	1000	1	16384	0	111831.805	106.65	267.62	584	264	457	549	582
1	1	1000	1	16384	0	111997.3365	106.81	268.29	662	251	592.66667	644.66667	660.66667
1	1	1000	1	16384	2	110448.4206	105.33	269.72	331	277	311	321	330
1	1	1000	1	16384	2	110913.9308	105.78	269.15	375	270	330	352	374
1	1	1000	1	16384	2	110302.2281	105.19	269.44	333	289	321	329	332
1	1	1000	1	16384	2	110554.8598	105.43333	269.43667	346.33333	278.66667	320.66667	334	345.33333
1	1	1000	1	16384	5	110497.2376	105.38	270.33	625	257	591	620	623
1	1	1000	1	16384	5	111656.9897	106.48	268.52	602	243	562	601	602
1	1	1000	1	16384	5	110229.2769	105.12	269.2	883	212	819	872	882
1	1	1000	1	16384	5	110794.5014	105.66	269.35	703.33333	237.33333	657.33333	697.66667	702.33333
1	1	1000	1	200000	0	110277.9003	105.17	264.96	390	288	346	379	386
1	1	1000	1	200000	0	89831.1175	85.67	339.76	1844	246	1795	1812	1843
1	1	1000	1	200000	0	124781.6321	119	233.61	637	243	512	593	636
1	1	1000	1	200000	0	108296.8833	103.28	279.44333	957	259	884.33333	928	955
1	1	1000	1	200000	2	117924.5283	112.46	250.87	919	257	788	903	916
1	1	1000	1	200000	2	121241.5131	115.62	235.81	680	322	481	647	678
1	1	1000	1	200000	2	107781.8495	102.79	274.27	343	295	327	335	341
1	1	1000	1	200000	2	115649.297	110.29	253.65	647.33333	291.33333	532	628.33333	645
1	1	1000	1	200000	5	104231.8115	99.4	290.84	490	294	336	452	476
1	1	1000	1	200000	5	109075.0436	104.02	270.08	342	287	325	334	340
1	1	1000	1	200000	5	79987.20205	76.28	389.55	1881	280	1534	1858	1880
1	1	1000	1	200000	5	97764.68574	93.23333	316.82333	904.33333	287	731.66667	881.33333	898.66667
1	1	1000	1	500000	0	132240.1481	126.11	219.67	323	240	285	305	320
1	1	1000	1	500000	0	121006.7764	115.4	242.19	627	247	526	616	625
1	1	1000	1	500000	0	120452.9029	114.87	244.12	324	264	305	321	323
1	1	1000	1	500000	0	124566.6091	118.79333	235.32667	424.66667	250.33333	372	414	422.66667
1	1	1000	1	500000	2	99009.90099	94.42	306.95	1401	248	1349	1384	1400
1	1	1000	1	500000	2	125533.5174	119.72	231.03	550	245	408	526	549
