Replication Factor	Partition	Message Size	Acks	Batch Size	Max Request Size	Records/sec	MB/sec	avg latency	max latency	50th	95th	99th	99.9th
1	1	500	0	500000	5000000	186185.068	88.78	303.45	415	327	375	397	413
1	1	500	0	500000	5000000	193867.5585	92.44333	291.49333	398.33333	315.66667	364.66667	382.66667	396.66667
1	1	500	0	500000	10000000	178794.9222	85.26	315.15	600	339	493	572	597
1	1	500	0	500000	10000000	178221.3509	84.98	319.87	449	336	411	426	447
1	1	500	0	500000	10000000	179694.5193	85.69	315.38	639	347	528	625	637
1	1	500	0	500000	10000000	178903.5975	85.31	316.8	562.66667	340.66667	477.33333	541	560.33333
1	1	1000	0	16384	1048576	87888.90842	83.82	337.49	764	348	594	747	749
1	1	1000	0	16384	1048576	88999.644	84.88	338.24	703	346	581	670	696
1	1	1000	0	16384	1048576	86580.08658	82.57	346.21	578	353	434	556	576
1	1	1000	0	16384	1048576	87822.87967	83.75667	340.64667	681.66667	349	536.33333	657.66667	673.66667
1	1	1000	0	16384	5000000	91642.22874	87.4	326.4	811	307	718	809	810
1	1	1000	0	16384	5000000	88152.32722	84.07	338.96	461	351	415	433	457
1	1	1000	0	16384	5000000	89413.44778	85.27	333.38	716	347	554	684	715
1	1	1000	0	16384	5000000	89736.00125	85.58	332.91333	662.66667	335	562.33333	642	660.66667
1	1	1000	0	16384	10000000	90563.30375	86.37	332.01	430	345	401	415	427
1	1	1000	0	16384	10000000	89750.49363	85.59	332.21	732	349	688	715	730
1	1	1000	0	16384	10000000	81739.41475	77.95	371.28	734	348	663	708	733
1	1	1000	0	16384	10000000	87351.07071	83.30333	345.16667	632	347.33333	584	612.66667	630
1	1	1000	0	200000	1048576	89686.09866	85.53	336.1	1061	360	842	1017	1060
1	1	1000	0	200000	1048576	85338.79502	81.39	353.63	452	376	421	436	450
1	1	1000	0	200000	1048576	74727.24555	71.27	407.09	1621	347	1566	1601	1619
1	1	1000	0	200000	1048576	83250.71307	79.39667	365.60667	1044.66667	361	943	1018	1043
1	1	1000	0	200000	5000000	89798.85058	85.64	334.51	417	352	405	413	416
1	1	1000	0	200000	5000000	89557.58553	85.41	333.36	541	353	409	499	541
1	1	1000	0	200000	5000000	89206.06601	85.07	336.28	433	353	404	412	418
1	1	1000	0	200000	5000000	89520.83404	85.37333	334.71667	463.66667	352.66667	406	441.33333	458.33333
1	1	1000	0	200000	10000000	87611.70492	83.55	342	634	358	489	612	633
1	1	1000	0	200000	10000000	87458.45723	83.41	348.57	424	352	404	410	423
1	1	1000	0	200000	10000000	66925.44505	63.83	463.44	2878	344	2669	2849	2877
1	1	1000	0	200000	10000000	80665.2024	76.93	384.67	1312	351.33333	1187.33333	1290.33333	1311
1	1	1000	0	500000	1048576	102796.0526	98.03	287.22	389	307	361	374	385
1	1	1000	0	500000	1048576	91541.55987	87.3	327.91	434	343	408	422	431
1	1	1000	0	500000	1048576	87443.16195	83.39	343.09	438	362	405	428	435
1	1	1000	0	500000	1048576	93926.92482	89.57333	319.40667	420.33333	337.33333	391.33333	408	417
1	1	1000	0	500000	5000000	71347.03196	68.04	434.89	1814	359	1754	1785	1810
1	1	1000	0	500000	5000000	97295.19362	92.79	306.86	418	321	378	408	415
1	1	1000	0	500000	5000000	87858.02144	83.79	340	676	363	561	655	668
1	1	1000	0	500000	5000000	85500.08234	81.54	360.58333	969.33333	347.66667	897.66667	949.33333	964.33333
1	1	1000	0	500000	10000000	85763.29331	81.79	350.45	920	378	908	916	917
1	1	1000	0	500000	10000000	80398.77794	76.67	379.27	795	371	573	770	792
1	1	1000	0	500000	10000000	87842.58609	83.77	341.97	435	363	415	424	433
1	1	1000	0	500000	10000000	84668.21911	80.74333	357.23	716.66667	370.66667	632	703.33333	714
1	2	100	0	16384	1048576	149929.5331	14.3	2.5	28975	0	14	65	97
1	2	100	0	16384	1048576	1096250.822	104.55	0.38	131	0	1	3	8
1	2	100	0	16384	1048576	1106439.478	105.52	27.93	406	0	272	390	404
1	2	100	0	16384	1048576	784206.611	74.79	10.27	9837.33333	0	95.66667	152.66667	169.66667
1	2	100	0	16384	5000000	1249375.312	119.15	0.4	143	0	1	6	12
1	2	100	0	16384	5000000	1233349.778	117.62	0.42	136	0	1	6	25
1	2	100	0	16384	5000000	1073191.672	102.35	4.13	205	0	4	147	198
1	2	100	0	16384	5000000	1185305.587	113.04	1.65	161.33333	0	2	53	78.33333
1	2	100	0	16384	10000000	1155802.127	110.23	0.41	137	0	1	4	20
1	2	100	0	16384	10000000	1090274.749	103.98	0.48	137	0	2	7	17
1	2	100	0	16384	10000000	1173433.466	111.91	0.34	133	0	1	2	11
1	2	100	0	16384	10000000	1139836.781	108.70667	0.41	135.66667	0	1.33333	4.33333	16
1	2	100	0	200000	1048576	1491646.778	142.25	0.83	133	0	2	4	74
1	2	100	0	200000	1048576	1443418.014	137.66	0.69	137	0	2	9	25
1	2	100	0	200000	1048576	1446759.259	137.97	2.32	191	0	2	85	174
1	2	100	0	200000	1048576	1460608.017	139.29333	1.28	153.66667	0	2	32.66667	91
1	2	100	0	200000	5000000	1383891.503	131.98	3.3	139	1	25	47	62
1	2	100	0	200000	5000000	916590.2841	87.41	84.85	866	34	724	842	862
1	2	100	0	200000	5000000	887941.751	84.68	47.44	308	21	212	279	305
1	2	100	0	200000	5000000	1062807.846	101.35667	45.19667	437.66667	18.66667	320.33333	389.33333	409.66667
1	2	100	0	200000	10000000	478881.3332	45.67	387.31	4901	88	4795	4881	4898
1	2	100	0	200000	10000000	947508.0538	90.36	78.31	327	47	257	301	324
1	2	100	0	200000	10000000	664010.6242	63.32	261.87	1555	163	1479	1524	1550
1	2	100	0	200000	10000000	696800.0037	66.45	242.49667	2261	99.33333	2177	2235.33333	2257.33333
1	2	100	0	500000	1048576	732386.114	69.85	220.69	509	184	465	483	502
1	2	100	0	500000	1048576	647752.2995	61.77	281.17	598	315	520	581	596
1	2	100	0	500000	1048576	686624.5537	65.48	256.17	491	285	441	467	486
1	2	100	0	500000	1048576	688920.9891	65.7	252.67667	532.66667	261.33333	475.33333	510.33333	528
1	2	100	0	500000	5000000	613873.5421	58.54	334.54	1687	312	1331	1648	1681
1	2	100	0	500000	5000000	669433.6591	63.84	172.53	1490	91	1338	1450	1486
1	2	100	0	500000	5000000	771604.9383	73.59	170.7	472	125	412	436	468
1	2	100	0	500000	5000000	684970.7132	65.32333	225.92333	1216.33333	176	1027	1178	1211.66667
1	2	100	0	500000	10000000	769230.7692	73.36	115.93	583	93	410	546	570
1	2	100	0	500000	10000000	649519.3557	61.94	171.16	1616	74	1511	1591	1610
1	2	100	0	500000	10000000	653765.6904	62.35	229.36	2705	66	2616	2678	2700
1	2	100	0	500000	10000000	690838.6051	65.88333	172.15	1634.66667	77.66667	1512.33333	1605	1626.66667
1	2	500	0	16384	1048576	199123.855	94.95	286.9	387	316	375	380	385
1	2	500	0	16384	1048576	174064.4038	83	335.53	617	355	480	598	614
1	2	500	0	16384	1048576	165727.5439	79.03	357.41	636	376	539	617	634
1	2	500	0	16384	1048576	179638.6009	85.66	326.61333	546.66667	349	464.66667	531.66667	544.33333
1	2	500	0	16384	5000000	159693.3887	76.15	370.11	474	403	439	455	470
1	2	500	0	16384	5000000	114090.1312	54.4	535.79	3803	342	3685	3778	3802
1	2	500	0	16384	5000000	188964.4747	90.11	308.29	418	339	392	404	417
1	2	500	0	16384	5000000	154249.3315	73.55333	404.73	1565	361.33333	1505.33333	1545.66667	1563
1	2	500	0	16384	10000000	119033.4484	56.76	520.42	3451	330	3395	3431	3448
1	2	500	0	16384	10000000	207943.4394	99.16	276.66	378	307	346	363	375
1	2	500	0	16384	10000000	141622.9996	67.53	441.2	2372	277	2342	2365	2371
1	2	500	0	16384	10000000	156199.9625	74.48333	412.76	2067	304.66667	2027.66667	2053	2064.66667
1	2	500	0	200000	1048576	191497.5105	91.31	295.7	405	320	370	383	404
1	2	500	0	200000	1048576	170677.59	81.39	336.38	826	362	659	809	823
1	2	500	0	200000	1048576	166861.3382	79.57	342.33	695	362	510	670	672
1	2	500	0	200000	1048576	176345.4796	84.09	324.80333	642	348	513	620.66667	633
1	2	500	0	200000	5000000	121241.5131	57.81	499.75	2233	352	2154	2209	2232
1	2	500	0	200000	5000000	162654.5218	77.56	358.06	1499	310	1444	1487	1497
1	2	500	0	200000	5000000	186011.9048	88.7	301.9	466	320	377	390	397
1	2	500	0	200000	5000000	156635.9799	74.69	386.57	1399.33333	327.33333	1325	1362	1375.33333
1	2	500	0	200000	10000000	151929.5047	72.45	381.55	1705	313	1649	1683	1687
1	2	500	0	200000	10000000	186985.7891	89.16	302.95	401	327	368	375	400
1	2	500	0	200000	10000000	74063.10176	35.32	834.01	11433	110	10975	11431	11433
1	2	500	0	200000	10000000	137659.4652	65.64333	506.17	4513	250	4330.66667	4496.33333	4506.66667
1	2	500	0	500000	1048576	329272.3082	157.01	127.17	275	176	233	258	272
1	2	500	0	500000	1048576	249003.9841	118.73	207.68	343	236	293	316	339
1	2	500	0	500000	1048576	207641.196	99.01	263.09	424	281	363	395	420
1	2	500	0	500000	1048576	261972.4961	124.91667	199.31333	347.33333	231	296.33333	323	343.66667
1	2	500	0	500000	5000000	151194.436	72.1	379.01	2151	284	2040	2143	2145
1	2	500	0	500000	5000000	187828.7002	89.56	291.03	539	320	390	440	539
1	2	500	0	500000	5000000	152462.2656	72.7	375.24	1628	316	1529	1604	1627
1	2	500	0	500000	5000000	163828.4673	78.12	348.42667	1439.33333	306.66667	1319.66667	1395.66667	1437
1	2	500	0	500000	10000000	167532.25	79.89	334.37	902	350	708	894	901
1	2	500	0	500000	10000000	112145.3404	53.48	535.73	3979	328	3876	3930	3972
1	2	500	0	500000	10000000	192418.7031	91.75	302.78	793	278	732	772	790
1	2	500	0	500000	10000000	157365.4311	75.04	390.96	1891.33333	318.66667	1772	1865.33333	1887.66667
1	2	1000	0	16384	1048576	90744.10163	86.54	339.65	1184	291	995	1131	1181
1	2	1000	0	16384	1048576	89158.34522	85.03	337.07	440	350	405	418	439
1	2	1000	0	16384	1048576	40743.15515	38.86	769.08	7343	351	7158	7279	7343
1	2	1000	0	16384	1048576	73548.534	70.14333	481.93333	2989	330.66667	2852.66667	2942.66667	2987.66667
1	2	1000	0	16384	5000000	170940.1709	163.02	170.23	628	134	545	601	627
1	2	1000	0	16384	5000000	89031.33903	84.91	342.34	2105	240	2061	2091	2104
1	2	1000	0	16384	5000000	117841.1501	112.38	248.53	371	259	324	342	367
1	2	1000	0	16384	5000000	125937.5534	120.10333	253.7	1034.66667	211	976.66667	1011.33333	1032.66667
1	2	1000	0	16384	10000000	98019.99608	93.48	302.52	1227	283	1141	1216	1226
1	2	1000	0	16384	10000000	69783.67062	66.55	434.75	1632	341	1504	1608	1632
1	2	1000	0	16384	10000000	74883.92991	71.41	403.37	989	389	729	926	988
1	2	1000	0	16384	10000000	80895.86554	77.14667	380.21333	1282.66667	337.66667	1124.66667	1250	1282
1	2	1000	0	200000	1048576	74272.1331	70.83	410.49	532	427	488	503	522
1	2	1000	0	200000	1048576	76045.62738	72.52	396.52	854	423	623	801	837
1	2	1000	0	200000	1048576	53265.15394	50.8	588.46	5539	244	5367	5481	5519
1	2	1000	0	200000	1048576	67860.97147	64.71667	465.15667	2308.33333	364.66667	2159.33333	2261.66667	2292.66667
1	2	1000	0	200000	5000000	106655.2901	101.71	275.71	617	275	523	602	614
1	2	1000	0	200000	5000000	92455.6213	88.17	317.6	534	335	409	505	531
1	2	1000	0	200000	5000000	74052.1327	70.62	408.81	1604	350	1567	1591	1594
1	2	1000	0	200000	5000000	91054.34803	86.83333	334.04	918.33333	320	833	899.33333	913
1	2	1000	0	200000	10000000	64325.22835	61.35	481.1	1875	309	1824	1856	1873
1	2	1000	0	200000	10000000	94126.50602	89.77	306.72	782	316	374	739	779
1	2	1000	0	200000	10000000	91776.79883	87.53	319.15	564	339	394	548	562
1	2	1000	0	200000	10000000	83409.51107	79.55	368.99	1073.66667	321.33333	864	1047.66667	1071.33333
1	2	1000	0	500000	1048576	89015.4887	84.89	332.13	513	353	417	480	510
1	2	1000	0	500000	1048576	60901.33983	58.08	510.01	2917	367	2773	2857	2913
1	2	1000	0	500000	1048576	98697.197	94.12	295.36	430	310	381	406	424
1	2	1000	0	500000	1048576	82871.34184	79.03	379.16667	1286.66667	343.33333	1190.33333	1247.66667	1282.33333
1	2	1000	0	500000	5000000	84817.64207	80.89	346.38	842	350	438	781	835
1	2	1000	0	500000	5000000	61124.69438	58.29	500.97	2903	362	2775	2857	2899
1	2	1000	0	500000	5000000	89992.80058	85.82	332.29	978	299	841	962	972
1	2	1000	0	500000	5000000	78645.04567	75	393.21333	1574.33333	337	1351.33333	1533.33333	1568.66667
1	2	1000	0	500000	10000000	79592.48647	75.91	378.82	1657	292	1504	1653	1655
1	2	1000	0	500000	10000000	92988.65538	88.68	315.42	544	322	457	530	538
1	2	1000	0	500000	10000000	82209.79941	78.4	360.08	608	363	466	597	602
1	2	1000	0	500000	10000000	84930.31375	80.99667	351.44	936.33333	325.66667	809	926.66667	931.66667
1	5	100	0	16384	1048576	77807.69051	7.42	0.78	60002	0	2	14	29
1	5	100	0	16384	1048576	1288659.794	122.9	0.61	136	0	2	6	23
1	5	100	0	16384	1048576	1354279.523	129.15	0.48	135	0	1	3	9
1	5	100	0	16384	1048576	906915.6692	86.49	0.62333	20091	0	1.66667	7.66667	20.33333
1	5	100	0	16384	5000000	1269680.041	121.09	0.54	132	0	2	5	12
1	5	100	0	16384	5000000	1240079.365	118.26	0.65	135	0	2	5	28
1	5	100	0	16384	5000000	1284356.537	122.49	1.81	135	0	12	32	41
1	5	100	0	16384	5000000	1264705.314	120.61333	1	134	0	5.33333	14	27
1	5	100	0	16384	10000000	1071811.361	102.22	54.89	909	0	702	862	902
1	5	100	0	16384	10000000	1234872.808	117.77	22.34	337	1	166	266	326
1	5	100	0	16384	10000000	1174536.058	112.01	34.49	342	1	248	324	339
1	5	100	0	16384	10000000	1160406.743	110.66667	37.24	529.33333	0.66667	372	484	522.33333
1	5	100	0	200000	1048576	1381597.126	131.76	13.32	337	1	59	301	334
1	5	100	0	200000	1048576	1074113.856	102.44	82.95	1561	1	1160	1474	1556
1	5	100	0	200000	1048576	1450536.699	138.33	0.98	134	1	3	4	9
1	5	100	0	200000	1048576	1302082.56	124.17667	32.41667	677.33333	1	407.33333	593	633
1	5	100	0	200000	5000000	1461988.304	139.43	0.99	135	1	3	10	24
1	5	100	0	200000	5000000	1175364.363	112.09	43.08	780	1	618	749	778
1	5	100	0	200000	5000000	1454757.056	138.74	1.69	132	1	6	23	39
1	5	100	0	200000	5000000	1364036.574	130.08667	15.25333	349	1	209	260.66667	280.33333
1	5	100	0	200000	10000000	1304121.022	124.37	6.01	135	1	45	59	75
1	5	100	0	200000	10000000	741070.1052	70.67	234.42	585	213	495	529	579
1	5	100	0	200000	10000000	597157.5302	56.95	368.45	603	446	541	582	597
1	5	100	0	200000	10000000	880782.8859	83.99667	202.96	441	220	360.33333	390	417
1	5	100	0	500000	1048576	588997.5262	56.17	368.4	1763	336	1373	1715	1738
1	5	100	0	500000	1048576	603791.8126	57.58	343.42	1905	305	1436	1834	1856
1	5	100	0	500000	1048576	743826.2422	70.94	241.16	478	262	413	430	443
1	5	100	0	500000	1048576	645538.527	61.56333	317.66	1382	301	1074	1326.33333	1345.66667
1	5	100	0	500000	5000000	561734.6366	53.57	364.59	2586	248	1704	2442	2581
1	5	100	0	500000	5000000	767341.9276	73.18	193.65	564	182	429	512	526
1	5	100	0	500000	5000000	731207.9555	69.73	261.13	465	306	425	444	457
1	5	100	0	500000	5000000	686761.5066	65.49333	273.12333	1205	245.33333	852.66667	1132.66667	1188
1	5	100	0	500000	10000000	590109.7604	56.28	340.95	1010	328	723	975	1006
1	5	100	0	500000	10000000	739098.3001	70.49	226.63	705	216	491	657	699
1	5	100	0	500000	10000000	580315.6917	55.34	285.82	1733	308	500	613	1661
1	5	100	0	500000	10000000	636507.9174	60.70333	284.46667	1149.33333	284	571.33333	748.33333	1122
1	5	500	0	16384	1048576	172265.2885	82.14	332.93	494	367	448	463	470
1	5	500	0	16384	1048576	101615.6895	48.45	605.81	5749	281	5711	5746	5748
1	5	500	0	16384	1048576	206270.6271	98.36	275.63	393	306	370	385	391
1	5	500	0	16384	1048576	160050.535	76.31667	404.79	2212	318	2176.33333	2198	2203
1	5	500	0	16384	5000000	170619.3482	81.36	342.84	446	373	430	437	445
1	5	500	0	16384	5000000	164663.2636	78.52	357.5	484	377	444	461	482
1	5	500	0	16384	5000000	147167.0346	70.17	399.15	879	418	599	823	876
1	5	500	0	16384	5000000	160816.5488	76.68333	366.49667	603	389.33333	491	573.66667	601
1	5	500	0	16384	10000000	141964.7927	67.69	419.65	534	445	502	525	530
1	5	500	0	16384	10000000	138831.0426	66.2	432.08	1076	455	808	1023	1074
1	5	500	0	16384	10000000	142877.5539	68.13	421.8	699	456	520	682	696
1	5	500	0	16384	10000000	141224.4631	67.34	424.51	769.66667	452	610	743.33333	766.66667
1	5	500	0	200000	1048576	143513.2032	68.43	406.63	537	443	483	502	533
1	5	500	0	200000	1048576	140409.9972	66.95	416.11	566	440	494	519	560
1	5	500	0	200000	1048576	121168.0601	57.78	437.33	1863	422	495	1794	1859
1	5	500	0	200000	1048576	135030.4202	64.38667	420.02333	988.66667	435	490.66667	938.33333	984
1	5	500	0	200000	5000000	170212.766	81.16	332.96	475	359	402	416	452
1	5	500	0	200000	5000000	133191.2627	63.51	443.93	1897	371	1720	1860	1892
1	5	500	0	200000	5000000	162601.626	77.53	347.97	530	372	459	499	509
1	5	500	0	200000	5000000	155335.2182	74.06667	374.95333	967.33333	367.33333	860.33333	925	951
1	5	500	0	200000	10000000	138753.9892	66.16	422.99	1861	358	1758	1823	1837
1	5	500	0	200000	10000000	161004.6691	76.77	349.4	506	375	437	479	490
1	5	500	0	200000	10000000	122865.2169	58.59	490.18	1796	359	1725	1774	1789
1	5	500	0	200000	10000000	140874.6251	67.17333	420.85667	1387.66667	364	1306.66667	1358.66667	1372
1	5	500	0	500000	1048576	173580.9755	82.77	316.36	514	343	424	464	509
1	5	500	0	500000	1048576	160025.6041	76.31	351.9	550	361	442	489	497
1	5	500	0	500000	1048576	121580.5471	57.97	488.07	2071	364	1905	2032	2062
1	5	500	0	500000	1048576	151729.0422	72.35	385.44333	1045	356	923.66667	995	1022.66667
1	5	500	0	500000	5000000	171850.8335	81.94	325.38	477	339	427	443	470
1	5	500	0	500000	5000000	163988.1929	78.2	346.55	531	360	491	516	523
1	5	500	0	500000	5000000	53919.98275	25.71	1153.91	14316	90	14099	14225	14311
1	5	500	0	500000	5000000	129919.6697	61.95	608.61333	5108	263	5005.66667	5061.33333	5101.33333
1	5	500	0	500000	10000000	543183.0527	259.01	48.58	178	34	126	158	176
1	5	500	0	500000	10000000	337268.1282	160.82	131.89	423	125	340	399	418
1	5	500	0	500000	10000000	210570.6465	100.41	253.11	1339	193	973	1234	1238
1	5	500	0	500000	10000000	363673.9424	173.41333	144.52667	646.66667	117.33333	479.66667	597	610.66667
1	5	1000	0	16384	1048576	121565.7671	115.93	231.83	386	257	331	378	385
1	5	1000	0	16384	1048576	86147.48449	82.16	339.54	534	351	507	531	532
1	5	1000	0	16384	1048576	61485.48942	58.64	495.86	1936	399	1865	1912	1922
1	5	1000	0	16384	1048576	89732.91367	85.57667	355.74333	952	335.66667	901	940.33333	946.33333
1	5	1000	0	16384	5000000	68418.17187	65.25	439.74	560	449	533	544	554
1	5	1000	0	16384	5000000	72275.22405	68.93	416.66	1102	438	835	1049	1099
1	5	1000	0	16384	5000000	72087.65859	68.75	417.23	505	458	486	495	502
1	5	1000	0	16384	5000000	70927.01817	67.64333	424.54333	722.33333	448.33333	618	696	718.33333
1	5	1000	0	16384	10000000	31397.17425	29.94	1012.08	9751	468	9502	9705	9748
1	5	1000	0	16384	10000000	194704.0498	185.68	137.32	275	106	247	262	273
1	5	1000	0	16384	10000000	61005.36847	58.18	508.43	5283	168	5155	5272	5283
1	5	1000	0	16384	10000000	95702.19752	91.26667	552.61	5103	247.33333	4968	5079.66667	5101.33333
1	5	1000	0	200000	1048576	137362.6374	131	197.06	669	202	293	601	636
1	5	1000	0	200000	1048576	114103.1492	108.82	246.91	378	264	344	363	373
1	5	1000	0	200000	1048576	92764.37848	88.47	320.94	442	329	403	420	437
1	5	1000	0	200000	1048576	114743.3884	109.43	254.97	496.33333	265	346.66667	461.33333	482
1	5	1000	0	200000	5000000	79214.19518	75.54	376.54	917	375	688	862	912
1	5	1000	0	200000	5000000	76370.85688	72.83	390.52	527	411	457	474	510
1	5	1000	0	200000	5000000	52576.23554	50.14	591.38	3757	279	3540	3703	3756
1	5	1000	0	200000	5000000	69387.09587	66.17	452.81333	1733.66667	355	1561.66667	1679.66667	1726
1	5	1000	0	200000	10000000	94286.25306	89.92	310.56	1046	319	803	997	1014
1	5	1000	0	200000	10000000	79251.86242	75.58	374.89	553	389	461	500	548
1	5	1000	0	200000	10000000	33224.79899	31.69	959.23	11278	375	11016	11223	11232
1	5	1000	0	200000	10000000	68920.97149	65.73	548.22667	4292.33333	361	4093.33333	4240	4264.66667
1	5	1000	0	500000	1048576	216825.6722	206.78	95.61	261	103	205	237	256
1	5	1000	0	500000	1048576	131337.0108	125.25	205.75	463	220	318	436	456
1	5	1000	0	500000	1048576	79655.88657	75.97	363.92	1667	294	1566	1631	1653
1	5	1000	0	500000	1048576	142606.1898	136	221.76	797	205.66667	696.33333	768	788.33333
1	5	1000	0	500000	5000000	58823.52941	56.1	511.3	4395	268	3810	4289	4305
1	5	1000	0	500000	5000000	84889.64346	80.96	339.44	928	325	673	891	898
1	5	1000	0	500000	5000000	67159.16723	64.05	436.21	788	493	554	573	580
1	5	1000	0	500000	5000000	70290.78003	67.03667	428.98333	2037	362	1679	1917.66667	1927.66667
1	5	1000	0	500000	10000000	63597.0491	60.65	458.52	1099	460	823	843	1089
1	5	1000	0	500000	10000000	57346.02592	54.69	522.23	2403	375	1618	2261	2267
1	5	1000	0	500000	10000000	87688.53034	83.63	326.59	569	318	480	539	556
1	5	1000	0	500000	10000000	69543.86845	66.32333	435.78	1357	384.33333	973.66667	1214.33333	1304
2	1	100	0	16384	1048576	508698.7486	48.51	396.68	2549	188	2372	2522	2541
2	1	100	0	16384	1048576	802825.9473	76.56	72.44	403	24	264	341	401
2	1	100	0	16384	1048576	756086.4963	72.11	107.33	890	2	835	878	889
2	1	100	0	16384	1048576	689203.7307	65.72667	192.15	1280.66667	71.33333	1157	1247	1277
2	1	100	0	16384	5000000	977326.036	93.21	0.71	141	0	3	7	16
2	1	100	0	16384	5000000	964506.1728	91.98	0.89	137	0	3	12	15
2	1	100	0	16384	5000000	955657.4924	91.14	15.53	228	1	131	212	226
2	1	100	0	16384	5000000	965829.9004	92.11	5.71	168.66667	0.33333	45.66667	77	85.66667
2	1	100	0	16384	10000000	1024380.25	97.69	0.55	133	0	2	6	13
2	1	100	0	16384	10000000	1084128.361	103.39	0.55	138	0	2	8	20
2	1	100	0	16384	10000000	643086.8167	61.33	216.55	3369	0	3298	3359	3367
2	1	100	0	16384	10000000	917198.4758	87.47	72.55	1213.33333	0	1100.66667	1124.33333	1133.33333
2	1	100	0	200000	1048576	548065.3294	52.27	385.87	798	473	761	783	795
2	1	100	0	200000	1048576	475239.9962	45.32	504.37	1206	592	756	1128	1203
2	1	100	0	200000	1048576	533902.8297	50.92	449.36	988	532	704	903	986
